165526,4535411,2807718,3355111,4055788,2262564,-88,-145,1292,570,282,676,-48,2,-30,-56,13,1314,354,460,784,-6,2,-33,
165526,4535411,2807718,3355111,4055788,2262564,-82,-116,1337,564,285,673,-51,5,-25,-51,20,1309,354,460,784,-6,2,-40,
165354,4535411,2807718,3355111,4055788,2262564,-115,-127,1322,564,285,673,-50,8,-26,-59,26,1315,353,456,786,-6,0,-36,
165354,4535355,2807718,3355111,4055788,2262564,-101,-141,1314,567,287,675,-48,-3,-32,-31,22,1317,353,456,786,-10,1,-41,
165354,4535355,2808913,3355111,4055788,2262564,-93,-130,1338,568,282,674,-45,1,-33,-61,14,1316,354,457,801,-1,12,-36,
165354,4535355,2808913,3351904,4055788,2262564,-91,-126,1301,568,282,674,-48,2,-24,-35,37,1267,354,457,801,-6,2,-36,
165354,4535355,2808913,3351904,4066109,2262564,-95,-129,1310,570,282,669,-46,2,-28,-43,21,1332,352,462,798,-6,-6,-33,
165354,4535355,2808913,3351904,4066109,2270730,-87,-133,1328,570,282,669,-50,0,-29,-58,25,1305,352,462,798,6,-2,-29,
165354,4535355,2808913,3351904,4066109,2270730,-88,-127,1318,565,283,676,-50,8,-30,-48,26,1303,354,459,779,-3,3,-36,
165354,4535355,2808913,3351904,4066109,2270730,-106,-139,1317,565,283,671,-51,2,-23,-55,16,1309,354,455,792,-9,11,-32,
165429,4535355,2808913,3351904,4066109,2270730,-107,-129,1340,565,283,671,-45,3,-29,-59,19,1330,354,455,792,0,2,-31,
165429,4535823,2808913,3351904,4066109,2270730,-90,-132,1319,567,283,676,-56,-5,-32,-45,12,1322,355,457,784,-5,2,-30,
165429,4535823,2812578,3351904,4066109,2270730,-98,-120,1345,567,283,676,-47,-1,-32,-67,5,1326,355,457,784,-1,-2,-28,
165429,4535823,2812578,3352673,4066109,2270730,-111,-127,1296,564,282,675,-47,0,-27,-44,28,1277,354,456,775,6,0,-34,
165429,4535823,2812578,3352673,4066236,2270730,-106,-128,1308,564,282,675,-49,-1,-31,-56,23,1307,354,456,775,2,0,-35,
165429,4535823,2812578,3352673,4066236,2275629,-99,-136,1291,566,288,682,-50,2,-29,-53,18,1302,353,460,780,3,-2,-33,
165429,4535823,2812578,3352673,4066236,2275629,-89,-124,1330,569,277,687,-49,0,-36,-59,25,1302,354,458,789,5,0,-33,
165429,4535823,2812578,3352673,4066236,2275629,-97,-136,1300,569,277,687,-51,6,-29,-33,31,1279,354,458,789,-1,-4,-32,
165368,4535823,2812578,3352673,4066236,2275629,-100,-143,1263,568,286,678,-47,3,-29,-86,18,1323,355,448,790,3,0,-36,
